sensor_name,stream_temperature,timestamp,flow_quantity,flow_temp,flowTimeIndex_delta,rowid,Property
Kitchen-Faucet,Hot,56:31.0,0,38.421,0,414889069,FW63
Kitchen-Faucet,Cold,45:59.5,0,11.793,0,367864774,FW63
Kitchen-Faucet,Cold,19:33.0,1.14,11.531,7.75,411358662,FW63
Kitchen-Faucet,Cold,45:35.8,0,17.122,0,715348407,FW63
Kitchen-Faucet,Hot,15:38.5,0,15.425,0,502082123,FW63
Kitchen-Faucet,Cold,19:05.6,0.065,14.656,1,662446702,FW63
Kitchen-Faucet,Hot,43:40.1,0.942,19.425,9.75,707580008,FW63
Kitchen-Faucet,Cold,45:40.1,0,13.821,0,707580015,FW63
Kitchen-Faucet,Hot,27:12.9,0,13.427,0,544854913,FW63
Kitchen-Faucet,Cold,37:42.5,0.037,16.157,2,703652054,FW63
Kitchen-Faucet,Cold,33:04.5,0,13.568,0,559632380,FW63
Kitchen-Faucet,Hot,26:54.2,0,22.316,0,682784272,FW63
Kitchen-Faucet,Cold,40:19.6,0,15.179,0,433616452,FW63
Kitchen-Faucet,Cold,51:29.3,0,14.628,0,517706702,FW63
Kitchen-Faucet,Hot,07:57.5,0,17.281,0,470471938,FW63
Kitchen-Faucet,Hot,50:40.6,0,14.601,0,398785180,FW63
Kitchen-Faucet,Cold,14:45.2,0,15.151,0,391111201,FW63
Kitchen-Faucet,Cold,19:03.3,0.051,12.717,0.5,561076758,FW63
Kitchen-Faucet,Hot,54:28.0,1.251,31.038,9,622713373,FW63
Kitchen-Faucet,Hot,35:31.0,3.493,32.297,26.5,414889047,FW63
Kitchen-Faucet,Cold,12:31.5,0,11.208,0,413817396,FW63
Kitchen-Faucet,Cold,59:48.3,0,13.002,0,485683015,FW63
Kitchen-Faucet,Hot,03:14.5,0,13.512,0,542260482,FW63
Kitchen-Faucet,Hot,48:16.0,0.638,36.983,4.75,439858969,FW63
Kitchen-Faucet,Hot,51:29.3,0,14.351,0,517706703,FW63
Kitchen-Faucet,Cold,13:44.8,0.194,14.184,2.5,593675346,FW63
Kitchen-Faucet,Cold,44:48.4,0,15.179,0,386322217,FW63
Kitchen-Faucet,Cold,16:36.3,0.892,12.084,5.75,608144216,FW63
Kitchen-Faucet,Cold,15:16.8,0,14.212,0,538041383,FW63
Kitchen-Faucet,Hot,59:44.8,0,37.725,0,392171457,FW63
Kitchen-Faucet,Cold,59:49.8,0.721,11.56,4.5,483176364,FW63
Kitchen-Faucet,Hot,04:38.4,5.101,21.94,40.5,402802726,FW63
Kitchen-Faucet,Hot,03:07.3,0,12.717,0,554221283,FW63
Kitchen-Faucet,Cold,07:00.3,0,15.042,0,367053764,FW63
Kitchen-Faucet,Hot,42:20.6,0,24.688,0,635807821,FW63
Kitchen-Faucet,Hot,45:38.0,0,12.831,0.25,605272230,FW63
Kitchen-Faucet,Cold,55:01.2,0,15.069,0.25,464199779,FW63
Kitchen-Faucet,Hot,09:18.9,0.022,18.804,1,434703654,FW63
Kitchen-Faucet,Cold,50:13.0,0.085,13.624,2.25,649509468,FW63
Kitchen-Faucet,Cold,52:56.5,0,15.37,0,572775088,FW63
Kitchen-Faucet,Cold,40:48.5,0,15.042,0,586511383,FW63
Kitchen-Faucet,Cold,12:43.2,0,14.24,0,596298474,FW63
Kitchen-Faucet,Hot,34:09.5,0,14.351,0,655363286,FW63
Kitchen-Faucet,Hot,40:01.3,4.354,22.466,32.25,464199765,FW63
Kitchen-Faucet,Hot,17:31.4,0,34.411,0.25,413817400,FW63
Kitchen-Faucet,Cold,35:30.1,0.495,12.573,5,415732924,FW63
Kitchen-Faucet,Cold,24:52.5,0,14.628,0,579607343,FW63
Kitchen-Faucet,Cold,14:58.8,0,12.888,0,369443415,FW63
Kitchen-Faucet,Hot,12:45.6,0.058,17.967,0.75,698268878,FW63
Kitchen-Faucet,Cold,42:09.2,1.214,14.184,22.25,655948946,FW63
Kitchen-Faucet,Hot,19:31.1,0,26.295,0,414353521,FW63
Kitchen-Faucet,Cold,42:54.8,0,15.124,0,575911481,FW63
Kitchen-Faucet,Hot,25:08.9,1.118,27.766,9,451583436,FW63
Kitchen-Faucet,Hot,32:23.9,0,17.254,0,426531557,FW63
Kitchen-Faucet,Cold,19:00.3,0.216,12.026,1.75,671842570,FW63
Kitchen-Faucet,Cold,51:18.5,0,14.268,0,535491789,FW63
Kitchen-Faucet,Hot,10:23.4,0.06,26.706,0.5,427645924,FW63
Kitchen-Faucet,Hot,46:11.8,0,15.206,0,651568589,FW63
Kitchen-Faucet,Cold,48:37.3,0,14.821,0,404152961,FW63
Kitchen-Faucet,Cold,21:16.7,0,14.739,0.25,438243158,FW63
Kitchen-Faucet,Cold,22:52.1,2.967,11.881,21.25,379714461,FW63
Kitchen-Faucet,Cold,21:36.5,0,15.724,0,713573708,FW63
Kitchen-Faucet,Cold,40:30.8,0,14.379,0,617761631,FW63
Kitchen-Faucet,Cold,27:40.9,0,15.751,0,498167324,FW63
Kitchen-Faucet,Hot,51:41.0,0,15.452,0,497612488,FW63
Kitchen-Faucet,Hot,35:44.3,0.302,35.862,2.5,594124949,FW63
Kitchen-Faucet,Cold,01:13.6,0,13.399,0.25,648346507,FW63
Kitchen-Faucet,Cold,55:45.1,0,15.014,0,699384727,FW63
Kitchen-Faucet,Cold,56:45.1,0.986,14.49,11.75,699384730,FW63
Kitchen-Faucet,Cold,27:18.3,0,14.212,0,535491796,FW63
Kitchen-Faucet,Cold,42:25.3,0,12.401,0,423918899,FW63
Kitchen-Faucet,Hot,20:05.7,0.019,20.092,0.5,556784530,FW63
Kitchen-Faucet,Cold,58:42.1,0,11.764,0,597986385,FW63
Kitchen-Faucet,Cold,01:27.7,0.271,13.002,1.75,623290364,FW63
Kitchen-Faucet,Cold,04:32.8,0,14.849,0,614547185,FW63
Kitchen-Faucet,Hot,31:54.4,2.552,33.651,23.25,475454384,FW63
Kitchen-Faucet,Cold,28:33.8,0,13.286,0,612241277,FW63
Kitchen-Faucet,Cold,49:52.9,0,15.67,0,684893561,FW63
Kitchen-Faucet,Hot,39:37.8,0,15.288,0,503179550,FW63
Kitchen-Faucet,Hot,00:42.7,0,13.681,0,596872169,FW63
Kitchen-Faucet,Hot,50:58.6,0,20.806,0,369443424,FW63
Kitchen-Faucet,Hot,32:51.5,3.674,25.664,34.5,381292042,FW63
Kitchen-Faucet,Cold,33:38.5,0,14.128,0,402274332,FW63
Kitchen-Faucet,Cold,18:00.3,5.724,12.199,38.5,671842567,FW63
Kitchen-Faucet,Hot,03:51.7,2.722,41.108,21.5,687264704,FW63
Kitchen-Faucet,Cold,53:31.3,0.186,12.831,1.5,414353512,FW63
Kitchen-Faucet,Cold,58:04.2,0,13.681,0,459250761,FW63
Kitchen-Faucet,Hot,56:25.9,0.01,17.546,0.25,423524830,FW63
Kitchen-Faucet,Cold,55:51.4,0,15.179,0,687854080,FW63
Kitchen-Faucet,Cold,42:20.6,0,16.238,0,635807820,FW63
Kitchen-Faucet,Hot,11:44.7,2.232,40.937,18.75,392171477,FW63
Kitchen-Faucet,Cold,15:39.4,0,15.724,0,500666980,FW63
Kitchen-Faucet,Hot,52:52.3,0.006,15.833,0.25,686074960,FW63
Kitchen-Faucet,Cold,33:02.3,0,12.602,0,363389301,FW63
Kitchen-Faucet,Hot,04:19.8,0,14.959,0,433079583,FW63
Kitchen-Faucet,Cold,51:23.0,0,14.351,0,527963217,FW63
Kitchen-Faucet,Cold,03:12.7,0,13.737,0,545417153,FW63
Kitchen-Faucet,Cold,00:42.7,0,13.961,0,596872168,FW63
Kitchen-Faucet,Hot,36:31.0,0,35.981,0,414889049,FW63
Kitchen-Faucet,Hot,32:41.3,0,13.399,0,599493960,FW63
Kitchen-Faucet,Hot,34:11.3,0,14.959,0,652149869,FW63
Kitchen-Faucet,Cold,06:58.0,0,14.932,0,570754737,FW63
Kitchen-Faucet,Cold,26:36.3,0.156,11.823,4.5,608144226,FW63
Kitchen-Faucet,Cold,27:01.7,0.818,13.371,16.25,364449313,FW63
Kitchen-Faucet,Hot,55:37.3,0,39.892,0,712651131,FW63
Kitchen-Faucet,Hot,57:04.5,1.375,17.122,10.75,458704245,FW63
Kitchen-Faucet,Hot,43:59.8,0,18.282,0,672747349,FW63
Kitchen-Faucet,Hot,27:54.2,0.488,21.16,6.25,682784274,FW63
Kitchen-Faucet,Cold,04:29.5,0,14.766,0,619826400,FW63
Kitchen-Faucet,Hot,59:30.1,0.637,37.749,5.5,725843930,FW63
Kitchen-Faucet,Hot,17:35.4,0,13.961,0,609612947,FW63
Kitchen-Faucet,Hot,56:04.5,0,17.122,0,458704242,FW63
Kitchen-Faucet,Cold,01:53.3,0,13.144,0,477091686,FW63
Kitchen-Faucet,Cold,01:48.7,0,15.833,0,692605709,FW63
Kitchen-Faucet,Hot,33:59.6,0,15.887,0,367864760,FW63
Kitchen-Faucet,Cold,00:20.8,0.367,15.206,5.5,635229915,FW63
Kitchen-Faucet,Cold,52:52.3,0.466,15.806,3,686074959,FW63
Kitchen-Faucet,Cold,32:41.3,0,13.172,0,599493959,FW63
Kitchen-Faucet,Hot,16:44.7,0,38.565,0,392171486,FW63
Kitchen-Faucet,Cold,06:35.7,0,14.462,0,406805648,FW63
Kitchen-Faucet,Cold,57:12.4,0.182,14.794,1.5,650404428,FW63
Kitchen-Faucet,Cold,48:28.0,0,15.479,0,419750473,FW63
Kitchen-Faucet,Hot,18:57.1,0.037,19.605,0.5,572211135,FW63
Kitchen-Faucet,Hot,28:32.1,0,14.462,0,615699795,FW63
Kitchen-Faucet,Cold,06:02.4,0,14.128,0,668005843,FW63
Kitchen-Faucet,Cold,52:06.6,0,14.407,0,455134404,FW63
Kitchen-Faucet,Cold,50:07.9,0,14.821,0,658027921,FW63
Kitchen-Faucet,Cold,24:17.0,0,14.739,0,437705599,FW63
Kitchen-Faucet,Hot,30:32.9,1.922,25.518,13.75,720424024,FW63
Kitchen-Faucet,Hot,49:51.0,0,13.961,0,481206431,FW63
Kitchen-Faucet,Cold,32:23.9,0,14.601,0,426531556,FW63
Kitchen-Faucet,Hot,19:11.9,0.043,23.706,0.75,446407933,FW63
Kitchen-Faucet,Hot,40:48.5,0,16.427,0,586511384,FW63
Kitchen-Faucet,Hot,31:51.5,1.157,16.48,11,381292040,FW63
Kitchen-Faucet,Hot,30:47.2,1.879,17.519,14.75,487887529,FW63
Kitchen-Faucet,Cold,10:16.5,0,15.507,0,642776675,FW63
Kitchen-Faucet,Hot,03:49.3,0,15.042,0,585634822,FW63
Kitchen-Faucet,Cold,37:49.4,0,15.968,0,691697366,FW63
Kitchen-Faucet,Cold,03:14.5,0,13.877,0,542260481,FW63
Kitchen-Faucet,Hot,36:29.2,0,17.175,0,417340553,FW63
Kitchen-Faucet,Hot,13:16.2,2.081,28.222,21.25,643355849,FW63
Kitchen-Faucet,Hot,06:04.2,0,14.24,0,664695020,FW63
Kitchen-Faucet,Hot,51:34.7,0,15.179,0,508480792,FW63
Kitchen-Faucet,Cold,06:10.7,0.51,14.268,6.5,448335778,FW63
Kitchen-Faucet,Hot,14:45.8,0,22.515,0,390291869,FW63
Kitchen-Faucet,Cold,39:20.6,0,14.156,0,531824633,FW63
Kitchen-Faucet,Cold,56:05.5,0,14.268,0,662446713,FW63
Kitchen-Faucet,Cold,32:54.2,1.02,14.017,8.25,682784276,FW63
Kitchen-Faucet,Hot,02:32.7,1.825,26.295,16.25,720779252,FW63
Kitchen-Faucet,Hot,03:32.7,0.81,30.396,7.25,720779256,FW63
Kitchen-Faucet,Cold,17:55.2,0,14.959,0,680999430,FW63
Kitchen-Faucet,Hot,42:59.3,0,42.406,0,368387145,FW63
Kitchen-Faucet,Cold,33:22.6,0,13.624,0,428488399,FW63
Kitchen-Faucet,Cold,26:33.2,0,16.748,0.25,719821798,FW63
Kitchen-Faucet,Hot,18:03.0,0,13.961,0,666839318,FW63
Kitchen-Faucet,Cold,49:42.1,0,16.022,0,704241772,FW63
Kitchen-Faucet,Cold,22:04.3,0.442,12.344,3,459250750,FW63
Kitchen-Faucet,Hot,30:35.8,0,14.323,0,406805642,FW63
Kitchen-Faucet,Cold,55:57.9,1.051,13.989,11.25,469921741,FW63
Kitchen-Faucet,Cold,59:53.5,0,13.002,0,683981865,FW63
Kitchen-Faucet,Hot,15:07.9,0,12.859,0,553357562,FW63
Kitchen-Faucet,Hot,07:30.7,3.246,16.4,27.5,617761642,FW63
Kitchen-Faucet,Hot,24:08.8,3.653,15.261,28.25,451583433,FW63
Kitchen-Faucet,Hot,18:03.9,0,14.156,0,665095044,FW63
Kitchen-Faucet,Cold,39:21.5,0,14.212,0,530396308,FW63
Kitchen-Faucet,Cold,19:11.9,0.426,14.407,3.25,446407932,FW63
Kitchen-Faucet,Cold,10:30.3,0.727,17.757,4.75,725250276,FW63
Kitchen-Faucet,Hot,10:30.3,0.008,18.099,0.5,725250277,FW63
Kitchen-Faucet,Cold,11:30.3,0,16.828,0,725250278,FW63
Kitchen-Faucet,Hot,11:30.3,0,18.125,0,725250279,FW63
Kitchen-Faucet,Cold,14:30.3,0.855,15.67,5.25,725250281,FW63
Kitchen-Faucet,Hot,14:30.3,0.03,18.072,0.5,725250282,FW63
Kitchen-Faucet,Cold,15:30.3,0,15.37,0,725250283,FW63
Kitchen-Faucet,Hot,15:30.3,0,18.02,0,725250284,FW63
Kitchen-Faucet,Cold,18:30.3,1.993,15.124,17.5,725250286,FW63
Kitchen-Faucet,Hot,18:30.3,0,17.994,0,725250287,FW63
Kitchen-Faucet,Cold,19:30.3,1.822,14.766,16.25,725250288,FW63
Kitchen-Faucet,Hot,19:30.3,0.001,17.941,0,725250289,FW63
Kitchen-Faucet,Hot,24:30.2,0.241,17.836,3.25,725250292,FW63
Kitchen-Faucet,Hot,25:30.2,0,17.81,0,725250294,FW63
Kitchen-Faucet,Hot,26:30.2,0,17.757,0.25,725250297,FW63
Kitchen-Faucet,Hot,27:30.2,3.445,18.647,25.5,725250299,FW63
Kitchen-Faucet,Hot,28:30.2,1.223,29.991,9.25,725250302,FW63
Kitchen-Faucet,Hot,29:30.2,0,35.576,0,725250304,FW63
Kitchen-Faucet,Hot,42:30.1,0,34.054,0,725250307,FW63
Kitchen-Faucet,Hot,43:30.1,1.949,33.579,13.75,725250309,FW63
Kitchen-Faucet,Hot,44:30.1,0.896,36.124,7,725250312,FW63
Kitchen-Faucet,Hot,45:30.1,0,37.869,0,725250316,FW63
Kitchen-Faucet,Cold,14:23.7,0,14.711,0,630265184,FW63
Kitchen-Faucet,Cold,38:43.6,0,13.877,0,393751006,FW63
Kitchen-Faucet,Cold,33:30.1,0,12.745,0.25,415732919,FW63
Kitchen-Faucet,Hot,27:41.8,0,15.479,0,496501200,FW63
Kitchen-Faucet,Hot,49:01.7,0,14.987,0,564205780,FW63
Kitchen-Faucet,Hot,16:51.6,0,39.385,0.25,687854048,FW63
Kitchen-Faucet,Hot,34:39.2,0,13.172,0,603239108,FW63
Kitchen-Faucet,Cold,55:42.1,0,12.487,0,597986368,FW63
Kitchen-Faucet,Cold,24:52.1,0,11.472,0,379714466,FW63
Kitchen-Faucet,Hot,01:13.6,0,31.846,0.25,648346508,FW63
Kitchen-Faucet,Hot,36:59.6,0.057,35.409,0.75,367864767,FW63
Kitchen-Faucet,Cold,01:20.5,4.196,13.877,35.75,635807849,FW63
Kitchen-Faucet,Cold,15:38.5,0,15.67,0,502082122,FW63
Kitchen-Faucet,Hot,59:44.6,0,15.67,0,491782174,FW63
Kitchen-Faucet,Cold,01:20.8,0.752,14.268,5,635229919,FW63
Kitchen-Faucet,Cold,49:51.9,0,14.407,0,479571177,FW63
Kitchen-Faucet,Cold,36:43.9,0,14.212,0,393224889,FW63
Kitchen-Faucet,Cold,53:23.4,0,13.03,0.25,427073891,FW63
Kitchen-Faucet,Cold,40:45.7,0.667,12.602,19.5,390818863,FW63
Kitchen-Faucet,Cold,18:53.7,0,14.959,0,577605860,FW63
Kitchen-Faucet,Hot,58:44.7,0.575,34.696,4.5,392171454,FW63
Kitchen-Faucet,Cold,02:20.8,0,13.681,0,635229923,FW63
Kitchen-Faucet,Hot,01:25.5,0,15.014,0.25,423918790,FW63
Kitchen-Faucet,Cold,00:39.9,1.724,13.961,15.25,707580025,FW63
Kitchen-Faucet,Hot,28:01.7,0,19.27,0,668908779,FW63
Kitchen-Faucet,Cold,55:54.1,0.018,12.717,0.5,682784319,FW63
Kitchen-Faucet,Cold,24:27.8,0,15.398,0,419750480,FW63
Kitchen-Faucet,Hot,51:22.1,0,13.961,0,529262005,FW63
Kitchen-Faucet,Cold,39:17.0,0,14.184,0,538041376,FW63
Kitchen-Faucet,Hot,14:40.2,1.095,40.329,7.75,399613775,FW63
Kitchen-Faucet,Cold,55:15.4,1.957,14.684,17,645104073,FW63
Kitchen-Faucet,Cold,20:12.5,0,14.462,0,445321815,FW63
Kitchen-Faucet,Cold,10:54.2,2.408,13.512,18.75,476000623,FW63
Kitchen-Faucet,Hot,44:54.4,0,15.507,0,376280431,FW63
Kitchen-Faucet,Hot,55:25.9,0,17.625,0,423524828,FW63
Kitchen-Faucet,Hot,04:15.6,0,17.915,0,440157128,FW63
Kitchen-Faucet,Hot,19:28.8,0.013,14.49,0.75,621562469,FW63
Kitchen-Faucet,Hot,19:05.7,0.414,21.286,3.25,556784525,FW63
Kitchen-Faucet,Cold,39:09.8,0,12.688,0,550240028,FW63
Kitchen-Faucet,Cold,07:01.5,0,12.43,0,364969185,FW63
Kitchen-Faucet,Cold,25:08.9,0.16,13.596,1.25,451583435,FW63
Kitchen-Faucet,Cold,18:54.6,0,15.151,0,576476322,FW63
Kitchen-Faucet,Cold,06:54.1,0,15.014,0,577041913,FW63
Kitchen-Faucet,Cold,51:35.6,0,15.343,0,506787408,FW63
Kitchen-Faucet,Cold,15:44.7,0.346,12.026,2.5,392171483,FW63
Kitchen-Faucet,Hot,32:48.8,0,15.069,0,385268307,FW63
Kitchen-Faucet,Hot,37:45.4,2.564,26.125,19,391111192,FW63
Kitchen-Faucet,Hot,07:54.8,0,13.568,0,475155466,FW63
Kitchen-Faucet,Hot,58:27.7,2.208,38.71,17.25,623290362,FW63
Kitchen-Faucet,Cold,07:00.8,0.318,13.737,4.25,464740738,FW63
Kitchen-Faucet,Hot,33:06.0,0.336,36.768,2.5,556784461,FW63
Kitchen-Faucet,Hot,42:28.1,0,29.299,0,622713368,FW63
Kitchen-Faucet,Cold,28:31.2,0,14.407,0,617178409,FW63
Kitchen-Faucet,Cold,39:32.8,0,13.116,0.25,411657190,FW63
Kitchen-Faucet,Hot,04:44.4,0,16.695,0,700375270,FW63
Kitchen-Faucet,Cold,38:57.2,0,15.995,0,371811680,FW63
Kitchen-Faucet,Cold,43:23.5,0.589,12.487,3.75,427073884,FW63
Kitchen-Faucet,Hot,37:50.5,0,13.933,0,482067016,FW63
Kitchen-Faucet,Hot,10:09.3,0,14.351,0,655948933,FW63
Kitchen-Faucet,Hot,17:55.2,0,14.656,0,680999431,FW63
Kitchen-Faucet,Hot,25:41.0,0,15.561,0,706600737,FW63
Kitchen-Faucet,Cold,47:16.0,0,13.229,0.25,439858966,FW63
Kitchen-Faucet,Cold,42:05.0,0,13.399,0,663615061,FW63
Kitchen-Faucet,Cold,50:06.8,0.022,11.823,1.5,555348659,FW63
Kitchen-Faucet,Cold,47:53.5,0.14,14.794,2.5,578170002,FW63
Kitchen-Faucet,Hot,15:41.2,0,15.507,0,497612480,FW63
Kitchen-Faucet,Hot,19:58.8,0.017,30.658,0.25,674513917,FW63
Kitchen-Faucet,Hot,03:39.8,0,15.507,0,500116896,FW63
Kitchen-Faucet,Hot,00:36.7,0,13.172,0,607577253,FW63
Kitchen-Faucet,Hot,51:16.3,0.456,15.206,5.25,643355834,FW63
Kitchen-Faucet,Cold,58:18.0,0,13.709,0,436080902,FW63
Kitchen-Faucet,Cold,54:58.3,0,15.069,0,569616814,FW63
Kitchen-Faucet,Cold,22:06.8,0,14.434,0,660376955,FW63
Kitchen-Faucet,Cold,10:55.8,0,14.268,0,574470849,FW63
Kitchen-Faucet,Hot,16:05.8,0,22.016,0,556784517,FW63
Kitchen-Faucet,Hot,27:28.2,0,14.184,0,519135702,FW63
Kitchen-Faucet,Hot,19:31.4,0.81,34.862,6.25,413817405,FW63
Kitchen-Faucet,Cold,28:02.0,0.492,14.268,3,363921410,FW63
Kitchen-Faucet,Hot,15:44.7,0.048,39.675,0.5,392171484,FW63
Kitchen-Faucet,Hot,52:22.1,0,35.409,0,633179810,FW63
Kitchen-Faucet,Hot,42:25.9,0,18.752,0,422974558,FW63
Kitchen-Faucet,Hot,45:54.2,0.007,33.603,0.25,682784308,FW63
Kitchen-Faucet,Cold,45:54.2,1.783,13.371,12.5,682784307,FW63
Kitchen-Faucet,Hot,43:03.9,4.506,17.836,35,560509523,FW63
Kitchen-Faucet,Cold,28:25.1,0.932,12.945,10.5,424371208,FW63
Kitchen-Faucet,Cold,44:53.5,0,15.561,0,377853952,FW63
Kitchen-Faucet,Hot,39:18.8,0,13.989,0,534932761,FW63
Kitchen-Faucet,Cold,24:18.8,0.187,12.315,1.25,434703667,FW63
Kitchen-Faucet,Hot,09:04.3,0,14.351,0,559632388,FW63
Kitchen-Faucet,Hot,50:26.2,0,15.833,0,625911998,FW63
Kitchen-Faucet,Hot,59:01.2,2.011,40.839,18.25,464199785,FW63
Kitchen-Faucet,Cold,41:57.1,0,15.479,0,677166301,FW63
Kitchen-Faucet,Cold,00:17.7,0.007,12.026,0.25,436621564,FW63
Kitchen-Faucet,Hot,37:47.8,0,33.081,0,486788190,FW63
Kitchen-Faucet,Cold,17:01.4,0,12.487,0,463655496,FW63
Kitchen-Faucet,Cold,08:32.7,0,14.128,0.25,720779291,FW63
Kitchen-Faucet,Cold,40:32.9,3.339,14.24,28,720779206,FW63
Kitchen-Faucet,Hot,42:00.1,0,38.013,0,672198996,FW63
Kitchen-Faucet,Hot,41:32.9,0.285,36.959,5.75,720779215,FW63
Kitchen-Faucet,Cold,50:32.8,0.558,14.128,4.5,720779225,FW63
Kitchen-Faucet,Hot,50:32.8,0.018,29.919,1.25,720779228,FW63
Kitchen-Faucet,Cold,51:32.8,0,14.017,0,720779230,FW63
Kitchen-Faucet,Hot,51:32.8,0,29.418,0,720779233,FW63
Kitchen-Faucet,Cold,04:32.7,0,14.877,0,720779260,FW63
Kitchen-Faucet,Hot,33:33.5,0,16.427,0,719221417,FW63
Kitchen-Faucet,Cold,53:00.4,0.206,12.401,2.25,671842542,FW63
Kitchen-Faucet,Cold,19:24.2,0,13.512,0,425994397,FW63
Kitchen-Faucet,Cold,19:36.6,0,11.502,0,607577284,FW63
Kitchen-Faucet,Hot,44:50.2,0,15.887,0,383365826,FW63
Kitchen-Faucet,Hot,49:42.1,0,15.751,0,704241773,FW63
Kitchen-Faucet,Hot,23:23.0,3.582,37.198,29.75,427952580,FW63
Kitchen-Faucet,Cold,56:25.9,0.292,12.602,1.75,423524829,FW63
Kitchen-Faucet,Hot,45:19.9,4.072,25.275,33.75,636963563,FW63
Kitchen-Faucet,Hot,50:49.0,4.333,17.068,34.5,586202195,FW63
Kitchen-Faucet,Cold,22:46.1,0.761,13.737,5.75,697083843,FW63
Kitchen-Faucet,Hot,25:01.5,0,14.959,0,564205787,FW63
Kitchen-Faucet,Hot,56:24.0,0,20.501,0,425994408,FW63
Kitchen-Faucet,Cold,05:38.4,2.529,12.688,19.75,402802728,FW63
Kitchen-Faucet,Cold,21:04.3,0,12.487,0,459250748,FW63
Kitchen-Faucet,Hot,56:16.0,0,41.156,0,643935262,FW63
Kitchen-Faucet,Cold,41:01.7,0.215,12.315,2.75,364449326,FW63
Kitchen-Faucet,Hot,23:00.9,5.229,34.268,39.5,670669278,FW63
Kitchen-Faucet,Cold,52:05.2,0,13.681,0,663031546,FW63
Kitchen-Faucet,Cold,18:57.1,0.714,14.49,4.5,572211134,FW63
Kitchen-Faucet,Hot,01:33.0,0,13.652,0.25,411358628,FW63
Kitchen-Faucet,Cold,04:59.4,0.07,11.968,1.75,368387125,FW63
Kitchen-Faucet,Cold,36:59.6,1.019,11.472,6.25,367864766,FW63
Kitchen-Faucet,Cold,14:04.3,0.456,13.737,10,559632395,FW63
Kitchen-Faucet,Cold,44:54.4,0,15.561,0,376280430,FW63
Kitchen-Faucet,Cold,20:28.8,0,14.518,0,621562472,FW63
Kitchen-Faucet,Hot,40:15.4,0,16.319,0,440697827,FW63
Kitchen-Faucet,Cold,00:28.6,0,14.351,0,621562490,FW63
Kitchen-Faucet,Hot,33:32.0,0,18.413,0,721949904,FW63
Kitchen-Faucet,Cold,14:45.8,0,13.989,0,390291868,FW63
Kitchen-Faucet,Hot,06:36.6,0,14.268,0,405210237,FW63
Kitchen-Faucet,Cold,50:39.9,0,13.905,0,399613782,FW63
Kitchen-Faucet,Cold,34:03.1,0,13.961,0,461184246,FW63
Kitchen-Faucet,Hot,48:15.4,1.128,19.115,10,645104063,FW63
Kitchen-Faucet,Cold,50:58.6,0,14.711,0,369443423,FW63
Kitchen-Faucet,Cold,51:41.0,0,15.67,0,497612487,FW63
Kitchen-Faucet,Hot,43:54.7,0,13.568,0,475155473,FW63
Kitchen-Faucet,Cold,23:34.2,0,14.628,0.25,611926555,FW63
Kitchen-Faucet,Hot,48:17.8,0,33.841,0,436621557,FW63
Kitchen-Faucet,Cold,37:41.6,0,15.887,0,705421918,FW63
Kitchen-Faucet,Hot,48:52.6,0,14.351,0,579607337,FW63
Kitchen-Faucet,Cold,03:32.5,0,15.37,0,512108763,FW63
Kitchen-Faucet,Cold,27:31.7,0,17.546,0,722544992,FW63
Kitchen-Faucet,Hot,27:31.7,0,26.682,0,722544994,FW63
Kitchen-Faucet,Cold,45:32.5,0,16.908,0,721352148,FW63
Kitchen-Faucet,Hot,00:51.7,0,41.401,0.25,687264697,FW63
Kitchen-Faucet,Cold,13:51.0,0.847,14.351,11,688173622,FW63
Kitchen-Faucet,Cold,39:53.9,0.197,14.739,2.75,683385321,FW63
Kitchen-Faucet,Hot,23:21.3,0.054,15.724,0.75,634916369,FW63
Kitchen-Faucet,Hot,37:50.3,0,16.103,0,689934819,FW63
Kitchen-Faucet,Hot,21:58.7,0.673,29.514,4.75,674513922,FW63
Kitchen-Faucet,Hot,52:16.3,0,15.179,0,643355836,FW63
Kitchen-Faucet,Hot,40:30.8,0,14.101,0,617761632,FW63
Kitchen-Faucet,Cold,11:07.5,0.353,13.793,4.75,659208793,FW63
Kitchen-Faucet,Hot,39:31.5,0,14.904,0,514075046,FW63
Kitchen-Faucet,Cold,56:57.1,0,14.184,0,571645185,FW63
Kitchen-Faucet,Hot,10:06.1,0,17.068,0,556473387,FW63
Kitchen-Faucet,Cold,55:46.8,0.474,13.455,5.75,488438799,FW63
Kitchen-Faucet,Hot,29:57.5,0,15.67,0,676582994,FW63
Kitchen-Faucet,Cold,25:48.8,0,15.86,0,692016743,FW63
Kitchen-Faucet,Hot,43:58.8,0,14.212,0,468286092,FW63
Kitchen-Faucet,Hot,52:51.7,0.713,20.526,9.75,687264677,FW63
Kitchen-Faucet,Hot,54:16.0,1.821,37.557,14.25,643935254,FW63
Kitchen-Faucet,Cold,12:54.2,0.745,12.516,5.5,476000628,FW63
Kitchen-Faucet,Cold,35:26.0,0.183,14.462,1.5,422974541,FW63
Kitchen-Faucet,Hot,06:35.7,0,14.24,0,406805649,FW63
Kitchen-Faucet,Cold,21:34.7,0,17.015,0,717123451,FW63
Kitchen-Faucet,Hot,45:34.9,0,16.855,0,717123445,FW63
Kitchen-Faucet,Hot,21:34.7,0,16.748,0,717123452,FW63
Kitchen-Faucet,Cold,05:55.5,0,15.042,0,680407796,FW63
Kitchen-Faucet,Cold,35:15.2,0.659,12.802,4,645690595,FW63
